138,2,2,0,"10D","Jän","BK","Z1",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 1 Jän",,,,0,
138,2,0,2,"10A","Dö","Mus","Mus2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Mus Dö",,,,0,
138,2,0,0,"10B","Dö","Mus","Mus2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Mus Dö",,,,0,
138,2,0,0,"10C","Dö","Mus","Mus2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Mus Dö",,,,0,
138,2,0,0,"10D","Dö","Mus","Mus2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Mus Dö",,,,0,
138,2,0,2,"10A","Lang","BK","Z2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 3 Lang",,,,0,
138,2,0,0,"10B","Lang","BK","Z2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 3 Lang",,,,0,
138,2,0,0,"10C","Lang","BK","Z2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 3 Lang",,,,0,
138,2,0,0,"10D","Lang","BK","Z2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 3 Lang",,,,0,
138,2,0,2,"10A","Vol","BK","Z4",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z4",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 2 Vol",,,,0,
138,2,0,0,"10B","Vol","BK","Z4",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z4",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 2 Vol",,,,0,
138,2,0,0,"10C","Vol","BK","Z4",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z4",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 2 Vol",,,,0,
138,2,0,0,"10D","Vol","BK","Z4",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z4",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 2 Vol",,,,0,
139,2,2,2,"10A","Sti","Rel","41",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Rel Su",,,,0,
139,2,2,0,"10B","Sti","Rel","41",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Rel Su",,,,0,
139,2,2,0,"10C","Sti","Rel","41",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Rel Su",,,,0,
139,2,2,0,"10D","Sti","Rel","41",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Rel Su",,,,0,
139,2,0,2,"10A","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 3 Bord",,,,0,
139,2,0,0,"10B","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 3 Bord",,,,0,
139,2,0,0,"10C","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 3 Bord",,,,0,
139,2,0,0,"10D","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 3 Bord",,,,0,
139,2,0,2,"10A","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 1 Dan",,,,0,
139,2,0,0,"10B","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 1 Dan",,,,0,
139,2,0,0,"10C","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 1 Dan",,,,0,
139,2,0,0,"10D","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 1 Dan",,,,0,
139,2,0,2,"10A","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 2 Yil",,,,0,
139,2,0,0,"10B","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 2 Yil",,,,0,
139,2,0,0,"10C","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 2 Yil",,,,0,
139,2,0,0,"10D","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 Phil 2 Yil",,,,0,
140,2,2,2,"10A","Fle","Inf","Com",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Inf Fle",,,,0,
140,2,2,0,"10B","Fle","Inf","Com",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Inf Fle",,,,0,
140,2,2,0,"10C","Fle","Inf","Com",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Inf Fle",,,,0,
140,2,2,0,"10D","Fle","Inf","Com",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Inf Fle",,,,0,
140,2,0,2,"10A","Stub","SpoTheo","45",,0,3.00000,,,,"20250904","20260708",0.01200,,,"45",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Spothe Stub",,,,0,
140,2,0,0,"10B","Stub","SpoTheo","45",,0,3.00000,,,,"20250904","20260708",0.01200,,,"45",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Spothe Stub",,,,0,
140,2,0,0,"10C","Stub","SpoTheo","45",,0,3.00000,,,,"20250904","20260708",0.01200,,,"45",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Spothe Stub",,,,0,
140,2,0,0,"10D","Stub","SpoTheo","45",,0,3.00000,,,,"20250904","20260708",0.01200,,,"45",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Spothe Stub",,,,0,
140,2,0,2,"10A","Jän","KuDeDi","Z1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 KuDeDi Jän",,,,0,
140,2,0,0,"10B","Jän","KuDeDi","Z1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 KuDeDi Jän",,,,0,
140,2,0,0,"10C","Jän","KuDeDi","Z1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 KuDeDi Jän",,,,0,
140,2,0,0,"10D","Jän","KuDeDi","Z1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 KuDeDi Jän",,,,0,
140,2,0,2,"10A","Nab","Wir","47",,0,3.00000,,,,"20250904","20260708",0.01200,,,"47",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Wirtprax Nab",,,,0,
140,2,0,0,"10B","Nab","Wir","47",,0,3.00000,,,,"20250904","20260708",0.01200,,,"47",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Wirtprax Nab",,,,0,
140,2,0,0,"10C","Nab","Wir","47",,0,3.00000,,,,"20250904","20260708",0.01200,,,"47",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Wirtprax Nab",,,,0,
140,2,0,0,"10D","Nab","Wir","47",,0,3.00000,,,,"20250904","20260708",0.01200,,,"47",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 Wirtprax Nab",,,,0,
140,2,0,2,"10A","Thom","Ges bili","54",,0,3.00000,,,,"20250904","20260708",0.01200,,,"54",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 History Thom",,,,0,
140,2,0,0,"10B","Thom","Ges bili","54",,0,3.00000,,,,"20250904","20260708",0.01200,,,"54",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 History Thom",,,,0,
140,2,0,0,"10C","Thom","Ges bili","54",,0,3.00000,,,,"20250904","20260708",0.01200,,,"54",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 History Thom",,,,0,
140,2,0,0,"10D","Thom","Ges bili","54",,0,3.00000,,,,"20250904","20260708",0.01200,,,"54",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"10 History Thom",,,,0,
141,4,4,4,"10A","Advs","D","22",,0,6.80000,,,,"20250904","20260708",0.02720,,,"22",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_10A_Advs",,,,0,
142,2,2,2,"10A","Thol","Geo","43",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_10A_Thol",,,,0,
143,2,2,2,"10A","Thom","Ge","54",,0,3.00000,,,,"20250904","20260708",0.01200,,,"54",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_10A_Thom",,,,0,
144,2,2,2,"10A","Sin","PGW","41",,0,3.00000,,,,"20250904","20260708",0.01200,,,"41",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_10A_Sin",,,,0,
145,3,3,3,"10A","Bre","E","33",,0,4.80000,,,,"20250904","20260708",0.01920,,,"33",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_10A_Bre",,,,0,
146,4,4,4,"10A","Stub","Ma","45",,0,6.40000,,,,"20250904","20260708",0.02560,,,"45",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_10A_Stub",,,,0,
147,2,2,2,"10A","Pam","Bio","Bio1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Bio1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Bio_10A_Pam",,,,0,
148,2,2,2,"10A","Ran","Phy","Phy1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_10A_Ran",,,,0,
149,2,2,2,"10A","Puls","Ch","Ch2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Ch2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_10A_Puls",,,,0,
150,4,4,4,"10B","Kes","D","65",,0,6.80000,,,,"20250904","20260708",0.02720,,,"65",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_10B_Kes",,,,0,
151,2,2,2,"10B","Woh","Ge","52",,0,3.00000,,,,"20250904","20260708",0.01200,,,"52",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_10B_Woh",,,,0,
152,2,2,2,"10B","Woh","PGW","52",,0,3.00000,,,,"20250904","20260708",0.01200,,,"52",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_10B_Woh",,,,0,
153,3,3,3,"10B","Meinh","E","62",,0,4.80000,,,,"20250904","20260708",0.01920,,,,,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_10B_Jur",,,,0,
154,4,4,4,"10B","Las","Ma","31",,0,6.40000,,,,"20250904","20260708",0.02560,,,"31",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_10B_Las",,,,0,
155,2,2,2,"10B","Göl","Bio","Bio3",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Bio3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Bio_10B_Puls",,,,0,
156,2,2,2,"10B","Woh","Phy","Phy2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_10B_Woh",,,,0,
157,2,2,2,"10B","Wöh","Spo","NH3",,0,2.50000,,,,"20250904","20260708",0.01000,,,"NH3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Spo_10B_Tur",,,,0,
158,2,2,2,"10B","Puls","Ch","Ch2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Ch2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_10B_Puls",,,,0,
159,4,4,4,"10C","Kön","D","71",,0,6.80000,,,,"20250904","20260708",0.02720,,,"71",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_10C_Kön",,,,0,
160,2,2,2,"10C","Sno","Geo","55",,0,3.00000,,,,"20250904","20260708",0.01200,,,"55",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_10C_Sno",,,,0,
161,2,2,2,"10C","Bal","Ge","56",,0,3.00000,,,,"20250904","20260708",0.01200,,,"56",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_10C_Bal",,,,0,
162,2,2,2,"10C","Sno","PGW","55",,0,3.00000,,,,"20250904","20260708",0.01200,,,"55",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_10C_Sno",,,,0,
163,3,3,3,"10C","Yil","E","57",,0,4.80000,,,,"20250904","20260708",0.01920,,,"57",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_10C_Yil",,,,0,
164,4,4,4,"10C","Str","Ma","Phy3",,0,6.40000,,,,"20250904","20260708",0.02560,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_10C_Str",,,,0,
165,2,2,2,"10C","Ran","Phy","Phy1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_10C_Ran",,,,0,
166,2,2,2,"10C","Sno","Spo","NH2",,0,2.50000,,,,"20250904","20260708",0.01000,,,"NH2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Spo_10C_Sno",,,,0,
168,4,4,4,"10D","Wes","D","44",,0,6.80000,,,,"20250904","20260708",0.02720,,,"44",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_10D_Wes",,,,0,
169,2,2,2,"10D","Man","Geo","23",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_10D_Wid",,,,0,
170,2,2,2,"10D","Schrö","Ge","53",,0,3.00000,,,,"20250904","20260708",0.01200,,,"53",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_10D_Schrö",,,,0,
171,2,2,2,"10D","Tuc","PGW","24",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_10D_Geh",,,,0,
172,3,3,3,"10D","Thom","E","54",,0,4.80000,,,,"20250904","20260708",0.01920,,,"54",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_10D_Thom",,,,0,
173,4,4,4,"10D","Ros","Ma","66",,0,6.40000,,,,"20250904","20260708",0.02560,,,"66",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_10D_Ros",,,,0,
174,2,2,2,"10D","Sche","Phy","Phy2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_10D_Sche",,,,0,
175,2,2,2,"10D","Ros","Spo","NH3",,0,2.50000,,,,"20250904","20260708",0.01000,,,"NH3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Spo_10D_Ros",,,,0,
176,2,2,2,"10D","Puls","Ch","Ch1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Ch1",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,"Ch_10D_Puls",,,,0,
177,2,2,2,"12","Dö","Mup","Mus2",,0,2.80000,,,"2800","20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,"11-12 Mupr Chor Dö",,,,0,
177,2,2,0,"11","Dö","Mup","Mus2",,0,2.80000,,,"2800","20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,"11-12 Mupr Chor Dö",,,,0,
177,2,0,2,"11","Stub","Spo","NH3",,0,2.50000,,,"2500","20250904","20260708",0.01000,,,"NH3",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,"11 Spo 2 Stub",,,,0,
177,2,0,2,"12","Se","L","58",,0,3.80000,,,"3800","20250904","20260708",0.01520,,,"58",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,"11-12 Lat Se Mi",,,,0,
177,2,0,0,"11","Se","L","58",,0,3.80000,,,"3800","20250904","20260708",0.01520,,,"58",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,"11-12 Lat Se Mi",,,,0,
177,2,0,2,"11","Jän","BK","Z1",,0,3.60000,,,"3600","20250904","20260708",0.01440,,,"Z1",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,"11 BK 1 Jän",,,,0,
178,4,4,4,"11","Kön","D","71",,0,7.20000,,,,"20250904","20260708",0.02880,,,"71",,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,"11 D 1 Kön",,,,0,
178,4,0,4,"11","Wes","D","44",,0,7.20000,,,,"20250904","20260708",0.02880,,,"44",,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,"11 D 2 Wes",,,,0,
178,4,0,4,"11","Sn","D","11",,0,7.20000,,,,"20250904","20260708",0.02880,,,"11",,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,"11 D 3 Sn",,,,0,
178,4,0,4,"11","Stu","D","43",,0,7.20000,,,,"20250904","20260708",0.02880,,,"43",,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,"11 D 4 Stu",,,,0,
179,2,,2,,"NN","AG Volleyball",,,0,2.00000,,,,"20250904","20260708",0.00800,,,,,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
180,2,,2,,"Pam","AG-Bien",,,0,2.50000,,,,"20250904","20260708",0.01000,,,,,,,"Bn",,,,,,,,,,0,0,"2500",,,,200000,2.00000,,,,,0,
181,2,,2,,"Schw","DrehTür","43",,0,1.00000,,,"1000","20250904","20260708",0.00400,,,"43",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
600,5,5,5,"5D","Hen","Ma","13",,0,7.25000,,,,"20250904","20260708",0.02880,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,500000,5.00000,"Ma_5D_Hen",,,,0,
183,2,2,2,"5D","Flo","BK","Z2",,0,2.60000,,,,"20250904","20260708",0.01040,,,"Z2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BK_5D_Flo",,,,0,
184,2,2,2,"5D","Rei","Rel","12",,0,2.60000,,,,"20250904","20260708",0.01040,,,"12",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Rel_5D_Rei",,,,0,
185,2,2,2,"5D","Adva","Mus","11",,0,2.80000,,,,"20250904","20260708",0.01120,,,"11",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Mus_5D_Schle",,,,0,
186,2,2,2,"7A","Kes","Geo","65",,0,2.80000,,,,"20250904","20260708",0.01120,,,"65",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_7A_Kes",,,,0,
187,1,1,1,"5D","Hen","Kl-R","42",,0,1.00000,,,,"20250904","20260708",0.00400,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,100000,1.00000,"Kl-R_5D_Det",,,,0,
187,1,0,1,"5D","Pam","Kl-R","42",,0,1.00000,,,,"20250904","20260708",0.00400,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,100000,1.00000,"Kl-R_5D_Det",,,,0,
190,4,4,4,"9D","Nab","Ma","47",,0,6.40000,,,,"20250904","20260708",0.02560,,,"47",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_9D_Nab",,,,0,
191,4,4,4,"9D","Sin","E","41",,0,6.40000,,,,"20250904","20260708",0.02560,,,"41",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"E_9D_Sin",,,,0,
192,2,2,2,"6D","Wai","Ma","14",,0,2.90000,,,,"20250904","20260708",0.01160,,,"14",,,,"Bn",,,,2,2,,,,,0,0,,,,,200000,2.00000,"Ma_6D_Wai",,,,0,
193,4,4,4,"6D","Yil","E","57",,0,5.80000,,,,"20250904","20260708",0.02320,,,"57",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"E_6D_Yil",,,,0,
194,4,4,4,"6D","Wöh","D","Aula~14",,0,6.40000,,,,"20250904","20260708",0.02560,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_6D_Wöh",,,,0,
195,3,3,3,"6D","Wöh","Spo","NH3",,0,3.75000,,,,"20250904","20260708",0.01480,,,"NH3",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Spo_6D_Wöh",,,,0,
196,2,2,2,"6D","Dö","Mus","Mus2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Mus_6D_Dö",,,,0,
197,2,2,2,"6D","Rei","Rel","12",,0,2.60000,,,,"20250904","20260708",0.01040,,,"12",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Rel_6D_Rei",,,,0,
198,2,2,2,"6D","Bal","Ge","56",,0,2.80000,,,,"20250904","20260708",0.01120,,,"56",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_6D_Bal",,,,0,
199,2,2,2,"6D","Göl","NaWi","Bio1",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Bio1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"NaWi_6D_Göl",,,,0,
200,2,2,2,"6D","Wöh","BK","Z4",,0,2.60000,,,,"20250904","20260708",0.01040,,,"Z4",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BK_6D_Wöh",,,,0,
201,1,1,1,"6D","Wöh","Kl-R","14",,0,1.00000,,,,"20250904","20260708",0.00400,,,"14",,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,"Kl-R_6D_Wöh",,,,0,
201,1,0,1,"6D","Wai","Kl-R",,,0,1.00000,,,,"20250904","20260708",0.00400,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,"Kl-R_6D_Wöh",,,,0,
204,2,2,2,"9A","Ran","Phy","Phy2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_9A_Ran",,,,0,
205,3,3,3,"9A","Dö","Spo","NH3",,0,3.75000,,,,"20250904","20260708",0.01480,,,"NH3",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Spo_9A_Dö",,,,0,
206,4,4,4,"7A","Apel","Spo","NH3",,0,5.00000,,,,"20250904","20260708",0.02000,,,"NH3",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Spo_7A_Apel",,,,0,
207,2,2,2,"7A","Str","Phy","Phy2",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Phy2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_7A_Str",,,,0,
208,4,4,4,"7A","Lang","D","11",,0,6.80000,,,,"20250904","20260708",0.02720,,,"11",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_7A_Lang",,,,0,
209,2,2,2,"7A","Thom","Ge","54",,0,2.80000,,,,"20250904","20260708",0.01120,,,"54",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_7A_Bra",,,,0,
211,3,3,3,"8D","Eul","E","51",,0,4.80000,,,,"20250904","20260708",0.01920,,,"51",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_8D_Eul",,,,0,
212,5,5,5,"5B","S-W","D","62",,0,8.00000,,,,"20250904","20260708",0.03200,,,"62",,,,"Bn",,,,2,2,,,,,0,0,,,,,500000,5.00000,"D_5B_S-W",,,,0,
213,2,2,2,"9D","Hüb","Ge","56",,0,3.00000,,,,"20250904","20260708",0.01200,,,"56",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_9D_Hüb",,,,0,
214,2,2,2,"9B","Kön","PGW","71",,0,3.00000,,,,"20250904","20260708",0.01200,,,"71",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_9B_Kön",,,,0,
215,2,2,2,"8B","Kub","PGW","44",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_8B_Kub",,,,0,
217,4,4,4,"7B","Meinh","D","71",,0,6.80000,,,,"20250904","20260708",0.02720,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_7B_Meinh",,,,0,
218,2,2,2,"7B","Sno","Geo","65",,0,2.80000,,,,"20250904","20260708",0.01120,,,"65",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_7B_Schw",,,,0,
219,2,2,2,"9A","Dö","Geo","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_9A_Dö",,,,0,
220,2,2,2,"9A","Jän","PGW","63",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_9A_Su",,,,0,
